Time,Error,Actual Speed,Torque,Target Speed
61,0.994423,87.5202,143.597,88.5146
61.1,0.991834,87.5228,143.594,88.5146
61.2,0.989253,87.5254,143.59,88.5146
61.3,0.986678,87.528,143.587,88.5146
61.4,0.98411,87.5305,143.583,88.5146
61.5,0.981548,87.5331,143.579,88.5146
61.6,0.978994,87.5356,143.576,88.5146
61.7,0.976446,87.5382,143.572,88.5146
61.8,0.973904,87.5407,143.569,88.5146
61.9,0.971369,87.5433,143.565,88.5146
62,0.968841,87.5458,143.562,88.5146
62.1,0.966319,87.5483,143.558,88.5146
62.2,0.963804,87.5508,143.554,88.5146
62.3,0.961296,87.5533,143.551,88.5146
62.4,0.958794,87.5558,143.547,88.5146
62.5,0.956298,87.5583,143.544,88.5146
62.6,0.953809,87.5608,143.54,88.5146
62.7,0.951327,87.5633,143.537,88.5146
62.8,0.94885,87.5658,143.533,88.5146
62.9,0.946381,87.5682,143.53,88.5146
63,0.943918,87.5707,143.527,88.5146
63.1,0.941461,87.5732,143.523,88.5146
63.2,0.939011,87.5756,143.52,88.5146
63.3,0.936567,87.5781,143.516,88.5146
63.4,0.934129,87.5805,143.513,88.5146
63.5,0.931698,87.5829,143.509,88.5146
63.6,0.929273,87.5854,143.506,88.5146
63.7,0.926854,87.5878,143.503,88.5146
63.8,0.924442,87.5902,143.499,88.5146
63.9,0.922036,87.5926,143.496,88.5146
64,0.919636,87.595,143.493,88.5146
64.1,0.917242,87.5974,143.489,88.5146
64.2,0.914855,87.5998,143.486,88.5146
64.3,0.912474,87.6022,143.482,88.5146
64.4,0.910099,87.6045,143.479,88.5146
64.5,0.907731,87.6069,143.476,88.5146
64.6,0.905368,87.6093,143.473,88.5146
64.7,0.903012,87.6116,143.469,88.5146
64.8,0.900661,87.614,143.466,88.5146
64.9,0.898317,87.6163,143.463,88.5146
65,0.895979,87.6186,143.459,88.5146
65.1,0.893647,87.621,143.456,88.5146
65.2,0.891322,87.6233,143.453,88.5146
65.3,0.889002,87.6256,143.45,88.5146
65.4,0.886688,87.6279,143.446,88.5146
65.5,0.88438,87.6302,143.443,88.5146
65.6,0.882079,87.6325,143.44,88.5146
65.7,0.879783,87.6348,143.437,88.5146
65.8,0.877493,87.6371,143.433,88.5146
65.9,0.87521,87.6394,143.43,88.5146
66,0.872932,87.6417,143.427,88.5146
66.1,0.87066,87.644,143.424,88.5146
66.2,0.868394,87.6462,143.421,88.5146
66.3,0.866134,87.6485,143.418,88.5146
66.4,0.86388,87.6507,143.414,88.5146
66.5,0.861631,87.653,143.411,88.5146
66.6,0.859389,87.6552,143.408,88.5146
66.7,0.857152,87.6575,143.405,88.5146
66.8,0.854921,87.6597,143.402,88.5146
66.9,0.852696,87.6619,143.399,88.5146
67,0.850477,87.6642,143.396,88.5146
67.1,0.848264,87.6664,143.393,88.5146
67.2,0.846056,87.6686,143.389,88.5146
67.3,0.843854,87.6708,143.386,88.5146
67.4,0.841658,87.673,143.383,88.5146
67.5,0.839468,87.6752,143.38,88.5146
67.6,0.837283,87.6773,143.377,88.5146
67.7,0.835104,87.6795,143.374,88.5146
67.8,0.832931,87.6817,143.371,88.5146
67.9,0.830763,87.6839,143.368,88.5146
68,0.828601,87.686,143.365,88.5146
68.1,0.826444,87.6882,143.362,88.5146
68.2,0.824294,87.6903,143.359,88.5146
68.3,0.822148,87.6925,143.356,88.5146
68.4,0.820009,87.6946,143.353,88.5146
68.5,0.817875,87.6968,143.35,88.5146
68.6,0.815746,87.6989,143.347,88.5146
68.7,0.813623,87.701,143.344,88.5146
68.8,0.811506,87.7031,143.341,88.5146
68.9,0.809394,87.7052,143.338,88.5146
69,0.807287,87.7073,143.335,88.5146
69.1,0.805186,87.7094,143.332,88.5146
69.2,0.803091,87.7115,143.329,88.5146
69.3,0.801001,87.7136,143.326,88.5146
69.4,0.798916,87.7157,143.323,88.5146
69.5,0.796837,87.7178,143.321,88.5146
69.6,0.794764,87.7199,143.318,88.5146
69.7,0.792695,87.7219,143.315,88.5146
69.8,0.790632,87.724,143.312,88.5146
69.9,0.788575,87.7261,143.309,88.5146
70,0.786523,87.7281,143.306,88.5146
70.1,0.784476,87.7302,143.303,88.5146
70.2,0.782434,87.7322,143.3,88.5146
70.3,0.780398,87.7342,143.298,88.5146
70.4,0.778367,87.7363,143.295,88.5146
70.5,0.776341,87.7383,143.292,88.5146
70.6,0.774321,87.7403,143.289,88.5146
70.7,0.772306,87.7423,143.286,88.5146
70.8,0.770296,87.7443,143.283,88.5146
70.9,0.768292,87.7463,143.281,88.5146
71,0.766292,87.7483,143.278,88.5146
71.1,0.764298,87.7503,143.275,88.5146
71.2,0.762309,87.7523,143.272,88.5146
71.3,0.760325,87.7543,143.269,88.5146
71.4,0.758347,87.7563,143.267,88.5146
71.5,0.756373,87.7583,143.264,88.5146
71.6,0.754405,87.7602,143.261,88.5146
71.7,0.752441,87.7622,143.258,88.5146
71.8,0.750483,87.7641,143.256,88.5146
71.9,0.74853,87.7661,143.253,88.5146
72,0.746582,87.768,143.25,88.5146
72.1,0.74464,87.77,143.248,88.5146
72.2,0.742702,87.7719,143.245,88.5146
72.3,0.740769,87.7739,143.242,88.5146
72.4,0.738841,87.7758,143.239,88.5146
72.5,0.736919,87.7777,143.237,88.5146
72.6,0.735001,87.7796,143.234,88.5146
72.7,0.733088,87.7815,143.231,88.5146
72.8,0.73118,87.7834,143.229,88.5146
72.9,0.729278,87.7854,143.226,88.5146
73,0.72738,87.7872,143.223,88.5146
73.1,0.725487,87.7891,143.221,88.5146
73.2,0.723599,87.791,143.218,88.5146
73.3,0.721716,87.7929,143.215,88.5146
73.4,0.719838,87.7948,143.213,88.5146
73.5,0.717965,87.7967,143.21,88.5146
73.6,0.716096,87.7985,143.208,88.5146
73.7,0.714233,87.8004,143.205,88.5146
73.8,0.712374,87.8023,143.202,88.5146
73.9,0.710521,87.8041,143.2,88.5146
74,0.708672,87.806,143.197,88.5146
74.1,0.706827,87.8078,143.195,88.5146
74.2,0.704988,87.8096,143.192,88.5146
74.3,0.703154,87.8115,143.19,88.5146
74.4,0.701324,87.8133,143.187,88.5146
74.5,0.699499,87.8151,143.184,88.5146
74.6,0.697678,87.8169,143.182,88.5146
74.7,0.695863,87.8188,143.179,88.5146
74.8,0.694052,87.8206,143.177,88.5146
74.9,0.692246,87.8224,143.174,88.5146
75,0.690445,87.8242,143.172,88.5146
75.1,0.688648,87.826,143.169,88.5146
75.2,0.686856,87.8278,143.167,88.5146
75.3,0.685069,87.8296,143.164,88.5146
75.4,0.683286,87.8313,143.162,88.5146
75.5,0.681508,87.8331,143.159,88.5146
75.6,0.679734,87.8349,143.157,88.5146
75.7,0.677966,87.8367,143.154,88.5146
75.8,0.676201,87.8384,143.152,88.5146
75.9,0.674442,87.8402,143.149,88.5146
76,0.672687,87.8419,143.147,88.5146
76.1,0.670936,87.8437,143.145,88.5146
76.2,0.66919,87.8454,143.142,88.5146
76.3,0.667449,87.8472,143.14,88.5146
76.4,0.665712,87.8489,143.137,88.5146
76.5,0.66398,87.8506,143.135,88.5146
76.6,0.662252,87.8524,143.132,88.5146
76.7,0.660529,87.8541,143.13,88.5146
76.8,0.65881,87.8558,143.128,88.5146
76.9,0.657096,87.8575,143.125,88.5146
77,0.655386,87.8592,143.123,88.5146
77.1,0.65368,87.8609,143.12,88.5146
77.2,0.651979,87.8626,143.118,88.5146
77.3,0.650283,87.8643,143.116,88.5146
77.4,0.648591,87.866,143.113,88.5146
77.5,0.646903,87.8677,143.111,88.5146
77.6,0.64522,87.8694,143.109,88.5146
77.7,0.643541,87.8711,143.106,88.5146
77.8,0.641866,87.8728,143.104,88.5146
77.9,0.640196,87.8744,143.102,88.5146
78,0.63853,87.8761,143.099,88.5146
78.1,0.636869,87.8778,143.097,88.5146
78.2,0.635211,87.8794,143.095,88.5146
78.3,0.633559,87.8811,143.092,88.5146
78.4,0.63191,87.8827,143.09,88.5146
78.5,0.630266,87.8844,143.088,88.5146
78.6,0.628626,87.886,143.086,88.5146
78.7,0.62699,87.8876,143.083,88.5146
78.8,0.625358,87.8893,143.081,88.5146
78.9,0.623731,87.8909,143.079,88.5146
79,0.622108,87.8925,143.076,88.5146
79.1,0.620489,87.8941,143.074,88.5146
79.2,0.618875,87.8958,143.072,88.5146
79.3,0.617264,87.8974,143.07,88.5146
79.4,0.615658,87.899,143.067,88.5146
79.5,0.614056,87.9006,143.065,88.5146
79.6,0.612458,87.9022,143.063,88.5146
79.7,0.610865,87.9038,143.061,88.5146
79.8,0.609275,87.9054,143.059,88.5146
79.9,0.60769,87.9069,143.056,88.5146
80,0.606109,87.9085,143.054,88.5146
80.1,0.604532,87.9101,143.052,88.5146
80.2,0.602959,87.9117,143.05,88.5146
80.3,0.60139,87.9132,143.048,88.5146
80.4,0.599825,87.9148,143.045,88.5146
80.5,0.598264,87.9164,143.043,88.5146
80.6,0.596707,87.9179,143.041,88.5146
80.7,0.595155,87.9195,143.039,88.5146
80.8,0.593606,87.921,143.037,88.5146
80.9,0.592061,87.9226,143.035,88.5146
81,0.590521,87.9241,143.032,88.5146
81.1,0.588984,87.9256,143.03,88.5146
81.2,0.587452,87.9272,143.028,88.5146
81.3,0.585923,87.9287,143.026,88.5146
81.4,0.584399,87.9302,143.024,88.5146
81.5,0.582878,87.9318,143.022,88.5146
81.6,0.581361,87.9333,143.02,88.5146
81.7,0.579849,87.9348,143.018,88.5146
81.8,0.57834,87.9363,143.015,88.5146
81.9,0.576835,87.9378,143.013,88.5146
82,0.575334,87.9393,143.011,88.5146
82.1,0.573837,87.9408,143.009,88.5146
82.2,0.572344,87.9423,143.007,88.5146
82.3,0.570855,87.9438,143.005,88.5146
82.4,0.569369,87.9453,143.003,88.5146
82.5,0.567888,87.9467,143.001,88.5146
82.6,0.56641,87.9482,142.999,88.5146
82.7,0.564937,87.9497,142.997,88.5146
82.8,0.563467,87.9512,142.995,88.5146
82.9,0.562,87.9526,142.993,88.5146
83,0.560538,87.9541,142.991,88.5146
83.1,0.55908,87.9555,142.989,88.5146
83.2,0.557625,87.957,142.987,88.5146
83.3,0.556174,87.9585,142.985,88.5146
83.4,0.554727,87.9599,142.983,88.5146
83.5,0.553283,87.9613,142.98,88.5146
83.6,0.551844,87.9628,142.978,88.5146
83.7,0.550408,87.9642,142.976,88.5146
83.8,0.548976,87.9657,142.974,88.5146
83.9,0.547547,87.9671,142.972,88.5146
84,0.546123,87.9685,142.971,88.5146
84.1,0.544702,87.9699,142.969,88.5146
84.2,0.543285,87.9713,142.967,88.5146
84.3,0.541871,87.9728,142.965,88.5146
84.4,0.540461,87.9742,142.963,88.5146
84.5,0.539055,87.9756,142.961,88.5146
84.6,0.537652,87.977,142.959,88.5146
84.7,0.536253,87.9784,142.957,88.5146
84.8,0.534858,87.9798,142.955,88.5146
84.9,0.533466,87.9812,142.953,88.5146
85,0.532078,87.9825,142.951,88.5146
85.1,0.530694,87.9839,142.949,88.5146
85.2,0.529313,87.9853,142.947,88.5146
85.3,0.527936,87.9867,142.945,88.5146
85.4,0.526562,87.9881,142.943,88.5146
85.5,0.525192,87.9894,142.941,88.5146
85.6,0.523826,87.9908,142.939,88.5146
85.7,0.522463,87.9922,142.938,88.5146
85.8,0.521103,87.9935,142.936,88.5146
85.9,0.519748,87.9949,142.934,88.5146
86,0.518395,87.9962,142.932,88.5146
86.1,0.517046,87.9976,142.93,88.5146
86.2,0.515701,87.9989,142.928,88.5146
86.3,0.514359,88.0003,142.926,88.5146
86.4,0.513021,88.0016,142.924,88.5146
86.5,0.511686,88.0029,142.923,88.5146
86.6,0.510355,88.0043,142.921,88.5146
86.7,0.509027,88.0056,142.919,88.5146
86.8,0.507703,88.0069,142.917,88.5146
86.9,0.506382,88.0082,142.915,88.5146
87,0.505064,88.0096,142.913,88.5146
87.1,0.50375,88.0109,142.912,88.5146
87.2,0.502439,88.0122,142.91,88.5146
87.3,0.501132,88.0135,142.908,88.5146
87.4,0.499828,88.0148,142.906,88.5146
87.5,0.498528,88.0161,142.904,88.5146
87.6,0.497231,88.0174,142.902,88.5146
87.7,0.495937,88.0187,142.901,88.5146
87.8,0.494647,88.02,142.899,88.5146
87.9,0.49336,88.0213,142.897,88.5146
88,0.492076,88.0226,142.895,88.5146
88.1,0.490796,88.0238,142.893,88.5146
88.2,0.489519,88.0251,142.892,88.5146
88.3,0.488245,88.0264,142.89,88.5146
88.4,0.486975,88.0277,142.888,88.5146
88.5,0.485708,88.0289,142.886,88.5146
88.6,0.484444,88.0302,142.885,88.5146
88.7,0.483184,88.0314,142.883,88.5146
88.8,0.481926,88.0327,142.881,88.5146
88.9,0.480673,88.034,142.879,88.5146
89,0.479422,88.0352,142.878,88.5146
89.1,0.478175,88.0365,142.876,88.5146
89.2,0.47693,88.0377,142.874,88.5146
89.3,0.47569,88.0389,142.872,88.5146
89.4,0.474452,88.0402,142.871,88.5146
89.5,0.473217,88.0414,142.869,88.5146
89.6,0.471986,88.0426,142.867,88.5146
89.7,0.470758,88.0439,142.866,88.5146
89.8,0.469533,88.0451,142.864,88.5146
89.9,0.468312,88.0463,142.862,88.5146
90,0.467093,88.0475,142.861,88.5146
90.1,0.465878,88.0487,142.859,88.5146
90.2,0.464666,88.05,142.857,88.5146
90.3,0.463457,88.0512,142.855,88.5146
90.4,0.462251,88.0524,142.854,88.5146
90.5,0.461049,88.0536,142.852,88.5146
90.6,0.459849,88.0548,142.85,88.5146
90.7,0.458653,88.056,142.849,88.5146
90.8,0.457459,88.0572,142.847,88.5146
90.9,0.456269,88.0584,142.845,88.5146
91,0.455082,88.0595,142.844,88.5146
91.1,0.453898,88.0607,142.842,88.5146
91.2,0.452717,88.0619,142.841,88.5146
91.3,0.451539,88.0631,142.839,88.5146
91.4,0.450364,88.0643,142.837,88.5146
91.5,0.449193,88.0654,142.836,88.5146
91.6,0.448024,88.0666,142.834,88.5146
91.7,0.446858,88.0678,142.832,88.5146
91.8,0.445696,88.0689,142.831,88.5146
91.9,0.444536,88.0701,142.829,88.5146
92,0.44338,88.0712,142.828,88.5146
92.1,0.442226,88.0724,142.826,88.5146
92.2,0.441076,88.0736,142.824,88.5146
92.3,0.439928,88.0747,142.823,88.5146
92.4,0.438783,88.0758,142.821,88.5146
92.5,0.437642,88.077,142.82,88.5146
92.6,0.436503,88.0781,142.818,88.5146
92.7,0.435368,88.0793,142.816,88.5146
92.8,0.434235,88.0804,142.815,88.5146
92.9,0.433105,88.0815,142.813,88.5146
93,0.431978,88.0826,142.812,88.5146
93.1,0.430854,88.0838,142.81,88.5146
93.2,0.429733,88.0849,142.809,88.5146
93.3,0.428615,88.086,142.807,88.5146
93.4,0.4275,88.0871,142.805,88.5146
93.5,0.426388,88.0882,142.804,88.5146
93.6,0.425279,88.0893,142.802,88.5146
93.7,0.424172,88.0905,142.801,88.5146
93.8,0.423069,88.0916,142.799,88.5146
93.9,0.421968,88.0927,142.798,88.5146
94,0.42087,88.0938,142.796,88.5146
94.1,0.419775,88.0949,142.795,88.5146
94.2,0.418683,88.0959,142.793,88.5146
94.3,0.417594,88.097,142.792,88.5146
94.4,0.416507,88.0981,142.79,88.5146
94.5,0.415424,88.0992,142.789,88.5146
94.6,0.414343,88.1003,142.787,88.5146
94.7,0.413265,88.1014,142.786,88.5146
94.8,0.41219,88.1024,142.784,88.5146
94.9,0.411117,88.1035,142.783,88.5146
95,0.410048,88.1046,142.781,88.5146
95.1,0.408981,88.1056,142.78,88.5146
95.2,0.407917,88.1067,142.778,88.5146
95.3,0.406856,88.1078,142.777,88.5146
95.4,0.405797,88.1088,142.775,88.5146
95.5,0.404742,88.1099,142.774,88.5146
95.6,0.403689,88.1109,142.772,88.5146
95.7,0.402638,88.112,142.771,88.5146
95.8,0.401591,88.113,142.769,88.5146
95.9,0.400546,88.1141,142.768,88.5146
96,0.399504,88.1151,142.767,88.5146
96.1,0.398465,88.1162,142.765,88.5146
96.2,0.397428,88.1172,142.764,88.5146
96.3,0.396394,88.1182,142.762,88.5146
96.4,0.395363,88.1193,142.761,88.5146
96.5,0.394334,88.1203,142.759,88.5146
96.6,0.393308,88.1213,142.758,88.5146
96.7,0.392285,88.1223,142.757,88.5146
96.8,0.391264,88.1234,142.755,88.5146
96.9,0.390246,88.1244,142.754,88.5146
97,0.389231,88.1254,142.752,88.5146
97.1,0.388218,88.1264,142.751,88.5146
97.2,0.387208,88.1274,142.749,88.5146
97.3,0.386201,88.1284,142.748,88.5146
97.4,0.385196,88.1294,142.747,88.5146
97.5,0.384194,88.1304,142.745,88.5146
97.6,0.383195,88.1314,142.744,88.5146
97.7,0.382198,88.1324,142.743,88.5146
97.8,0.381203,88.1334,142.741,88.5146
97.9,0.380212,88.1344,142.74,88.5146
98,0.379223,88.1354,142.738,88.5146
98.1,0.378236,88.1364,142.737,88.5146
98.2,0.377252,88.1374,142.736,88.5146
98.3,0.376271,88.1384,142.734,88.5146
98.4,0.375292,88.1393,142.733,88.5146
98.5,0.374315,88.1403,142.732,88.5146
98.6,0.373341,88.1413,142.73,88.5146
98.7,0.37237,88.1423,142.729,88.5146
98.8,0.371401,88.1432,142.728,88.5146
98.9,0.370435,88.1442,142.726,88.5146
99,0.369471,88.1452,142.725,88.5146
99.1,0.36851,88.1461,142.724,88.5146
99.2,0.367552,88.1471,142.722,88.5146
99.3,0.366595,88.148,142.721,88.5146
99.4,0.365642,88.149,142.72,88.5146
99.5,0.36469,88.1499,142.718,88.5146
99.6,0.363742,88.1509,142.717,88.5146
99.7,0.362795,88.1518,142.716,88.5146
99.8,0.361851,88.1528,142.714,88.5146
99.9,0.36091,88.1537,142.713,88.5146
100,0.359971,88.1547,142.712,88.5146
100.1,0.359035,88.1556,142.71,88.5146
100.2,0.358101,88.1565,142.709,88.5146
100.3,0.357169,88.1575,142.708,88.5146
100.4,0.35624,88.1584,142.706,88.5146
100.5,0.355313,88.1593,142.705,88.5146
100.6,0.354389,88.1602,142.704,88.5146
100.7,0.353467,88.1612,142.703,88.5146
100.8,0.352547,88.1621,142.701,88.5146
100.9,0.35163,88.163,142.7,88.5146
101,0.350715,88.1639,142.699,88.5146
101.1,0.349803,88.1648,142.698,88.5146
101.2,0.348893,88.1657,142.696,88.5146
101.3,0.347985,88.1666,142.695,88.5146
101.4,0.34708,88.1675,142.694,88.5146
101.5,0.346177,88.1685,142.693,88.5146
101.6,0.345276,88.1694,142.691,88.5146
101.7,0.344378,88.1703,142.69,88.5146
101.8,0.343482,88.1711,142.689,88.5146
101.9,0.342589,88.172,142.688,88.5146
102,0.341697,88.1729,142.686,88.5146
102.1,0.340808,88.1738,142.685,88.5146
102.2,0.339922,88.1747,142.684,88.5146
102.3,0.339037,88.1756,142.683,88.5146
102.4,0.338155,88.1765,142.681,88.5146
102.5,0.337276,88.1774,142.68,88.5146
102.6,0.336398,88.1782,142.679,88.5146
102.7,0.335523,88.1791,142.678,88.5146
102.8,0.33465,88.18,142.677,88.5146
102.9,0.33378,88.1808,142.675,88.5146
103,0.332911,88.1817,142.674,88.5146
103.1,0.332045,88.1826,142.673,88.5146
103.2,0.331181,88.1834,142.672,88.5146
103.3,0.33032,88.1843,142.671,88.5146
103.4,0.329461,88.1852,142.669,88.5146
103.5,0.328603,88.186,142.668,88.5146
103.6,0.327749,88.1869,142.667,88.5146
103.7,0.326896,88.1877,142.666,88.5146
103.8,0.326046,88.1886,142.665,88.5146
103.9,0.325197,88.1894,142.663,88.5146
104,0.324351,88.1903,142.662,88.5146
104.1,0.323508,88.1911,142.661,88.5146
104.2,0.322666,88.192,142.66,88.5146
104.3,0.321827,88.1928,142.659,88.5146
104.4,0.320989,88.1936,142.658,88.5146
104.5,0.320154,88.1945,142.656,88.5146
104.6,0.319321,88.1953,142.655,88.5146
104.7,0.318491,88.1961,142.654,88.5146
104.8,0.317662,88.197,142.653,88.5146
104.9,0.316836,88.1978,142.652,88.5146
105,0.316012,88.1986,142.651,88.5146
105.1,0.315189,88.1994,142.65,88.5146
105.2,0.314369,88.2003,142.648,88.5146
105.3,0.313552,88.2011,142.647,88.5146
105.4,0.312736,88.2019,142.646,88.5146
105.5,0.311922,88.2027,142.645,88.5146
105.6,0.311111,88.2035,142.644,88.5146
105.7,0.310302,88.2043,142.643,88.5146
105.8,0.309494,88.2051,142.642,88.5146
105.9,0.308689,88.2059,142.641,88.5146
106,0.307886,88.2067,142.639,88.5146
106.1,0.307085,88.2075,142.638,88.5146
106.2,0.306286,88.2083,142.637,88.5146
106.3,0.30549,88.2091,142.636,88.5146
106.4,0.304695,88.2099,142.635,88.5146
106.5,0.303902,88.2107,142.634,88.5146
106.6,0.303112,88.2115,142.633,88.5146
106.7,0.302323,88.2123,142.632,88.5146
106.8,0.301537,88.2131,142.631,88.5146
106.9,0.300752,88.2139,142.629,88.5146
107,0.29997,88.2147,142.628,88.5146
107.1,0.299189,88.2154,142.627,88.5146
107.2,0.298411,88.2162,142.626,88.5146
107.3,0.297635,88.217,142.625,88.5146
107.4,0.296861,88.2178,142.624,88.5146
107.5,0.296088,88.2185,142.623,88.5146
107.6,0.295318,88.2193,142.622,88.5146
107.7,0.29455,88.2201,142.621,88.5146
107.8,0.293784,88.2208,142.62,88.5146
107.9,0.293019,88.2216,142.619,88.5146
108,0.292257,88.2224,142.618,88.5146
108.1,0.291497,88.2231,142.617,88.5146
108.2,0.290738,88.2239,142.616,88.5146
108.3,0.289982,88.2246,142.615,88.5146
108.4,0.289228,88.2254,142.614,88.5146
108.5,0.288475,88.2262,142.612,88.5146
108.6,0.287725,88.2269,142.611,88.5146
108.7,0.286976,88.2277,142.61,88.5146
108.8,0.28623,88.2284,142.609,88.5146
108.9,0.285485,88.2291,142.608,88.5146
109,0.284743,88.2299,142.607,88.5146
109.1,0.284002,88.2306,142.606,88.5146
109.2,0.283263,88.2314,142.605,88.5146
109.3,0.282526,88.2321,142.604,88.5146
109.4,0.281791,88.2328,142.603,88.5146
109.5,0.281058,88.2336,142.602,88.5146
109.6,0.280327,88.2343,142.601,88.5146
109.7,0.279598,88.235,142.6,88.5146
109.8,0.27887,88.2358,142.599,88.5146
109.9,0.278145,88.2365,142.598,88.5146
110,0.277421,88.2372,142.597,88.5146
110.1,0.2767,88.2379,142.596,88.5146
110.2,0.27598,88.2386,142.595,88.5146
110.3,0.275262,88.2394,142.594,88.5146
110.4,0.274546,88.2401,142.593,88.5146
110.5,0.273832,88.2408,142.592,88.5146
110.6,0.273119,88.2415,142.591,88.5146
110.7,0.272409,88.2422,142.59,88.5146
110.8,0.2717,88.2429,142.589,88.5146
110.9,0.270993,88.2436,142.588,88.5146
111,0.270289,88.2443,142.587,88.5146
111.1,0.269585,88.245,142.586,88.5146
111.2,0.268884,88.2457,142.585,88.5146
111.3,0.268185,88.2464,142.584,88.5146
111.4,0.267487,88.2471,142.583,88.5146
111.5,0.266791,88.2478,142.582,88.5146
111.6,0.266097,88.2485,142.581,88.5146
111.7,0.265405,88.2492,142.58,88.5146
111.8,0.264714,88.2499,142.58,88.5146
111.9,0.264026,88.2506,142.579,88.5146
112,0.263339,88.2513,142.578,88.5146
112.1,0.262654,88.252,142.577,88.5146
112.2,0.261971,88.2527,142.576,88.5146
112.3,0.261289,88.2533,142.575,88.5146
112.4,0.26061,88.254,142.574,88.5146
112.5,0.259932,88.2547,142.573,88.5146
112.6,0.259255,88.2554,142.572,88.5146
112.7,0.258581,88.256,142.571,88.5146
112.8,0.257908,88.2567,142.57,88.5146
112.9,0.257237,88.2574,142.569,88.5146
113,0.256568,88.2581,142.568,88.5146
113.1,0.255901,88.2587,142.567,88.5146
113.2,0.255235,88.2594,142.566,88.5146
113.3,0.254571,88.2601,142.565,88.5146
113.4,0.253909,88.2607,142.565,88.5146
113.5,0.253248,88.2614,142.564,88.5146
113.6,0.25259,88.262,142.563,88.5146
113.7,0.251933,88.2627,142.562,88.5146
113.8,0.251277,88.2634,142.561,88.5146
113.9,0.250624,88.264,142.56,88.5146
114,0.249972,88.2647,142.559,88.5146
114.1,0.249321,88.2653,142.558,88.5146
114.2,0.248673,88.266,142.557,88.5146
114.3,0.248026,88.2666,142.556,88.5146
114.4,0.247381,88.2672,142.556,88.5146
114.5,0.246737,88.2679,142.555,88.5146
114.6,0.246095,88.2685,142.554,88.5146
114.7,0.245455,88.2692,142.553,88.5146
114.8,0.244817,88.2698,142.552,88.5146
114.9,0.24418,88.2704,142.551,88.5146
115,0.243545,88.2711,142.55,88.5146
115.1,0.242911,88.2717,142.549,88.5146
115.2,0.242279,88.2723,142.548,88.5146
115.3,0.241649,88.273,142.548,88.5146
115.4,0.24102,88.2736,142.547,88.5146
115.5,0.240393,88.2742,142.546,88.5146
115.6,0.239768,88.2749,142.545,88.5146
115.7,0.239144,88.2755,142.544,88.5146
115.8,0.238522,88.2761,142.543,88.5146
115.9,0.237902,88.2767,142.542,88.5146
116,0.237283,88.2773,142.542,88.5146
116.1,0.236666,88.278,142.541,88.5146
116.2,0.23605,88.2786,142.54,88.5146
116.3,0.235436,88.2792,142.539,88.5146
116.4,0.234824,88.2798,142.538,88.5146
116.5,0.234213,88.2804,142.537,88.5146
116.6,0.233603,88.281,142.536,88.5146
116.7,0.232996,88.2816,142.536,88.5146
116.8,0.23239,88.2822,142.535,88.5146
116.9,0.231785,88.2828,142.534,88.5146
117,0.231182,88.2834,142.533,88.5146
117.1,0.230581,88.284,142.532,88.5146
117.2,0.229981,88.2846,142.531,88.5146
117.3,0.229383,88.2852,142.531,88.5146
117.4,0.228786,88.2858,142.53,88.5146
117.5,0.228191,88.2864,142.529,88.5146
117.6,0.227597,88.287,142.528,88.5146
117.7,0.227005,88.2876,142.527,88.5146
117.8,0.226415,88.2882,142.526,88.5146
117.9,0.225826,88.2888,142.526,88.5146
118,0.225238,88.2894,142.525,88.5146
118.1,0.224653,88.29,142.524,88.5146
118.2,0.224068,88.2906,142.523,88.5146
118.3,0.223485,88.2911,142.522,88.5146
118.4,0.222904,88.2917,142.522,88.5146
118.5,0.222324,88.2923,142.521,88.5146
118.6,0.221746,88.2929,142.52,88.5146
118.7,0.221169,88.2935,142.519,88.5146
118.8,0.220594,88.294,142.518,88.5146
118.9,0.22002,88.2946,142.518,88.5146
119,0.219447,88.2952,142.517,88.5146
119.1,0.218877,88.2958,142.516,88.5146
119.2,0.218307,88.2963,142.515,88.5146
119.3,0.217739,88.2969,142.514,88.5146
119.4,0.217173,88.2975,142.514,88.5146
119.5,0.216608,88.298,142.513,88.5146
119.6,0.216045,88.2986,142.512,88.5146
119.7,0.215483,88.2991,142.511,88.5146
119.8,0.214922,88.2997,142.511,88.5146
119.9,0.214363,88.3003,142.51,88.5146
120,0.213805,88.3008,142.509,88.5146
120.1,0.213249,88.3014,142.508,88.5146
120.2,0.212694,88.3019,142.507,88.5146
120.3,0.212141,88.3025,142.507,88.5146
120.4,0.211589,88.303,142.506,88.5146
120.5,0.211039,88.3036,142.505,88.5146
120.6,0.21049,88.3041,142.504,88.5146
120.7,0.209942,88.3047,142.504,88.5146
120.8,0.209396,88.3052,142.503,88.5146
120.9,0.208852,88.3058,142.502,88.5146
121,0.208308,88.3063,142.501,88.5146
121.1,0.207767,88.3069,142.501,88.5146
121.2,0.207226,88.3074,142.5,88.5146
